task_id,hostname,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,runtime_s,queue,%cpu,%mem,rss,vmem,peak_mem,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,cpu_model,energy_j,task_type,source_dataset,source_workflow,node,cores,ram,predicted_energy_j,predicted_runtime_s,predicted_peak_mem
253,-,121179,NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:PLOT_HOMER_ANNOTATEPEAKS,-,NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:PLOT_HOMER_ANNOTATEPEAKS,COMPLETED,0,-,quay.io/biocontainers/mulled-v2-ad9dd5f398966bf899ae05f8e7c54d0fb10cdfa7:05678da05b8e5a7a5130e90a9f9a6c585b965afa-0,2,21600000,-,6442450944,1,1788523868656,1788523868754,1788523871115,2459,1000,-,117.2,0.4,130863104,1798569984,130863104,1798574080,14757260,93727,1871,65,0,118784,19,89,/home/ahmed/pranay/work/33/216069bb3bd0bd7664b3a76f74931c,-,-,12th Gen Intel(R) Core(TM) i5-12400,127.02531,PLOT_HOMER_ANNOTATEPEAKS,intel_i5,atacseq,intel_i5,6.0,32.0,221.20709075000005,1264.195,180691619.84
252,-,120845,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP,OSMOTIC_STRESS_T150_SE_REP1,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP (OSMOTIC_STRESS_T150_SE_REP1),COMPLETED,0,-,quay.io/biocontainers/deeptools:3.5.1--py_0,2,14400000,-,6442450944,1,1788523867427,1788523867525,1788523874442,7015,6000,-,100.1,0.8,269443072,470278144,269443072,470282240,27456972,3362224,4480,120,0,3411968,5,70,/home/ahmed/pranay/work/ba/da4511002ee1fa09579b33a6dae191,-,-,12th Gen Intel(R) Core(TM) i5-12400,441.163848,DEEPTOOLS_PLOTHEATMAP,intel_i5,atacseq,intel_i5,6.0,32.0,5907.5573127499965,41027.5,1519514132.48
257,-,123114,NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG,OSMOTIC_STRESS_T0_PE,NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (OSMOTIC_STRESS_T0_PE),COMPLETED,0,-,quay.io/biocontainers/ucsc-bedgraphtobigwig:445--h954228d_0,1,14400000,-,6442450944,1,1788523874444,1788523874542,1788523874891,447,0,-,100.6,0.0,9838592,25485312,9904128,25751552,10377503,983271,320,216,0,991232,1,7,/home/ahmed/pranay/work/f8/62288c75dce5c0614625b8f47c8d83,-,-,12th Gen Intel(R) Core(TM) i5-12400,56.049601,UCSC_BEDGRAPHTOBIGWIG,intel_i5,atacseq,intel_i5,6.0,32.0,148.054176,1007.7083333333335,23496622.08
255,-,121992,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP,OSMOTIC_STRESS_T0_PE_REP1,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP (OSMOTIC_STRESS_T0_PE_REP1),COMPLETED,0,-,quay.io/biocontainers/deeptools:3.5.1--py_0,2,14400000,-,6442450944,1,1788523870383,1788523870481,1788523876911,6528,5000,-,100.2,0.4,144424960,213655552,211865600,281145344,26461707,2259897,4255,92,0,2281472,8,10,/home/ahmed/pranay/work/71/48a11573561f72d313b8020daedf3e,-,-,12th Gen Intel(R) Core(TM) i5-12400,431.635369,DEEPTOOLS_PLOTHEATMAP,intel_i5,atacseq,intel_i5,6.0,32.0,5907.5573127499965,41027.5,1519514132.48
256,-,122243,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP,OSMOTIC_STRESS_T0_PE_REP2,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP (OSMOTIC_STRESS_T0_PE_REP2),COMPLETED,0,-,quay.io/biocontainers/deeptools:3.5.1--py_0,2,14400000,-,6442450944,1,1788523871117,1788523871215,1788523877796,6679,5000,-,100.1,0.7,248635392,449060864,282152960,482787328,26486111,2082202,4269,88,0,2113536,4,42,/home/ahmed/pranay/work/fe/a591c59591783e9337bd0556974852,-,-,12th Gen Intel(R) Core(TM) i5-12400,422.1935600000001,DEEPTOOLS_PLOTHEATMAP,intel_i5,atacseq,intel_i5,6.0,32.0,5907.5573127499965,41027.5,1519514132.48
259,-,123958,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE,OSMOTIC_STRESS_T0_PE_REP2,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE (OSMOTIC_STRESS_T0_PE_REP2),COMPLETED,0,-,quay.io/biocontainers/deeptools:3.5.1--py_0,2,14400000,-,6442450944,1,1788523876913,1788523877011,1788523879358,2445,1000,-,99.3,0.1,50425856,137170944,50425856,137175040,22732810,406291,3363,42,0,417792,8,1,/home/ahmed/pranay/work/93/b42eef676661630d0cb23648b297ae,-,-,12th Gen Intel(R) Core(TM) i5-12400,107.571197,DEEPTOOLS_PLOTPROFILE,intel_i5,atacseq,intel_i5,6.0,32.0,1138.6325637499979,7288.92,834539008.0
246,-,112900,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS,OSMOTIC_STRESS_T15_PE_REP1,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS (OSMOTIC_STRESS_T15_PE_REP1),COMPLETED,0,-,quay.io/biocontainers/deeptools:3.5.1--py_0,2,21600000,-,6442450944,1,1788523820860,1788523820958,1788523879643,58783,57000,-,188.7,0.5,179396608,594087936,210022400,626716672,233490484,66063724,46427,7159,0,25845760,474,17047,/home/ahmed/pranay/work/4e/11c6f6f3e88de78680845d8d482cba,-,-,12th Gen Intel(R) Core(TM) i5-12400,3948.177637,DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS,intel_i5,atacseq,intel_i5,6.0,32.0,938.0049438333336,2780.0,7648880.64
260,-,124268,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE,OSMOTIC_STRESS_T0_PE_REP1,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE (OSMOTIC_STRESS_T0_PE_REP1),COMPLETED,0,-,quay.io/biocontainers/deeptools:3.5.1--py_0,2,14400000,-,6442450944,1,1788523877798,1788523877896,1788523881103,3305,2000,-,100.0,0.1,42934272,126754816,42934272,126758912,22807006,406199,3373,42,0,417792,8,3,/home/ahmed/pranay/work/55/56fbc51f8d357ed371908068461d99,-,-,12th Gen Intel(R) Core(TM) i5-12400,147.152211,DEEPTOOLS_PLOTPROFILE,intel_i5,atacseq,intel_i5,6.0,32.0,1138.6325637499979,7288.92,834539008.0
261,-,125005,NFCORE_ATACSEQ:ATACSEQ:IGV,-,NFCORE_ATACSEQ:ATACSEQ:IGV,COMPLETED,0,-,quay.io/biocontainers/python:3.8.3,1,14400000,-,6442450944,1,1788523879360,1788523879458,1788523881117,1757,0,-,98.0,0.0,2940928,11583488,2940928,11587584,779657,16797,597,65,0,49152,1,0,/home/ahmed/pranay/work/10/92c3cbabd19c1f1c5cb19ab9370352,-,-,12th Gen Intel(R) Core(TM) i5-12400,91.634531,IGV,intel_i5,atacseq,intel_i5,6.0,32.0,158.0680685000005,957.5,2967879.68
262,-,125409,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE,OSMOTIC_STRESS_T15_PE_REP1,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE (OSMOTIC_STRESS_T15_PE_REP1),COMPLETED,0,-,quay.io/biocontainers/deeptools:3.5.1--py_0,2,14400000,-,6442450944,1,1788523879657,1788523879743,1788523883522,3865,1000,-,100.4,0.1,26714112,108650496,26714112,108654592,24182480,405499,3690,42,0,417792,5,1,/home/ahmed/pranay/work/ab/b18c0f34a9342ec7487a82fd799f11,-,-,12th Gen Intel(R) Core(TM) i5-12400,142.841004,DEEPTOOLS_PLOTPROFILE,intel_i5,atacseq,intel_i5,6.0,32.0,1142.0831882499979,7288.92,834539008.0
258,-,123399,NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:DESEQ2_QC,consensus_peaks,NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:DESEQ2_QC (consensus_peaks),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-8849acf39a43cdd6c839a369a74c0adc823e2f91:ab110436faf952a33575c64dd74615a84011450b-0,2,21600000,-,6442450944,1,1788523874893,1788523874992,1788523885587,10694,9000,-,102.1,2.2,721215488,2402111488,721215488,2402119680,71817242,163320,5657,293,0,233472,30,308,/home/ahmed/pranay/work/44/6881c3f8a6307ee7e5f33f01de2968,-,-,12th Gen Intel(R) Core(TM) i5-12400,506.282639,DESEQ2_QC,intel_i5,atacseq,intel_i5,6.0,32.0,1607.1125917500024,8390.4225,447711641.6
247,-,118053,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT,OSMOTIC_STRESS_T15_PE_REP1,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT (OSMOTIC_STRESS_T15_PE_REP1),COMPLETED,0,-,quay.io/biocontainers/deeptools:3.5.1--py_0,2,21600000,-,6442450944,1,1788523858651,1788523858750,1788523897167,38516,37000,-,188.0,0.5,178720768,591667200,202792960,621985792,226838917,56334265,46146,7052,0,21725184,400,3376,/home/ahmed/pranay/work/ce/ca57e321b259728271fcf4654385a9,-,-,12th Gen Intel(R) Core(TM) i5-12400,2035.5968400000004,DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT,intel_i5,atacseq,intel_i5,6.0,32.0,950.4664498333337,2885.0,7659427.84
265,-,127930,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP,OSMOTIC_STRESS_T15_PE_REP1,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP (OSMOTIC_STRESS_T15_PE_REP1),COMPLETED,0,-,quay.io/biocontainers/deeptools:3.5.1--py_0,2,14400000,-,6442450944,1,1788523897171,1788523897267,1788523902913,5742,4000,-,100.2,0.7,248483840,449327104,282005504,483082240,27436172,3278869,4476,120,0,3289088,4,16,/home/ahmed/pranay/work/18/dd97f984465453c49494cdea11d815,-,-,12th Gen Intel(R) Core(TM) i5-12400,239.33056400000004,DEEPTOOLS_PLOTHEATMAP,intel_i5,atacseq,intel_i5,6.0,32.0,5907.5573127499965,41027.5,1519514132.48
264,-,126620,NFCORE_ATACSEQ:ATACSEQ:MULTIQC,-,NFCORE_ATACSEQ:ATACSEQ:MULTIQC (1),COMPLETED,0,-,quay.io/biocontainers/multiqc:1.13--pyhdfd78af_0,2,21600000,-,6442450944,1,1788523886117,1788523886201,1788523912162,26045,25552,-,279.3,0.7,236724224,2068762624,236724224,2068774912,4290185739,27459257,1042283,3362,61128704,28946432,2155,321,/home/ahmed/pranay/work/55/c30023109b306202116b0d8605048b,-,-,12th Gen Intel(R) Core(TM) i5-12400,1017.46468,MULTIQC,intel_i5,atacseq,intel_i5,6.0,32.0,11240.979484449997,151322.955,117441064.96
